Id,Code,Name,NameLong,Description,Lat,Long,Cbseg,Datum,CityCounty,Fips,Huc12,Huc6Name,State,Tidal,WaterBody,Comments,Status,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate,StationSamplingMethodId
765,CCCD.CONCRE32.47,CONCRE32.47,Conodoguinet Creek 32.47,Conodoguinet Creek at Letort Falls Park,40.235785,-77.14107,,NAD83,Cumberland County,42041,020503050406,Lower Susquehanna,Pennsylvania,FALSE,Simmons Creek-Conodoguinet Creek,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-06-07T13:16:36.793Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-10-16T18:56:14.247Z,7,Cumberland County Conservation District
766,CCCD.CONCRE27.96,CONCRE27.96,Conodoguinet Creek 27.96,Conodoguinet Creek at Scott Farm Work Center,40.259792,-77.103054,,NAD83,Cumberland County,42041,020503050406,Lower Susquehanna,Pennsylvania,FALSE,Simmons Creek-Conodoguinet Creek,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-06-07T13:16:36.903Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-10-16T18:57:08.28Z,,Cumberland County Conservation District
767,CCCD.CONCRE21.95,CONCRE21.95,Conodoguinet Creek 21.95,Conodoguinet Creek at Willow Mill Park,40.259296,-77.040426,,NAD83,Cumberland County,42041,020503050406,Lower Susquehanna,Pennsylvania,FALSE,Simmons Creek-Conodoguinet Creek,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-06-07T13:16:37.027Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-10-16T18:58:57.09Z,7,Cumberland County Conservation District
768,CCCD.TRISPRRUN0.16,TRISPRRUN0.16,Trindle Spring Run 0.16,Trindle Spring Run behind Wegmans,40.251672,-77.00744,,NAD83,Cumberland County,42041,020503050407,Lower Susquehanna,Pennsylvania,FALSE,Trindle Spring Run,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-06-07T13:16:37.12Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-09-11T20:28:21Z,7,Cumberland County Conservation District
769,CCCD.CONCRE13.64,CONCRE13.64,Conodoguinet Creek 13.64,Conodoguinet Creek at Good Hope Launch,40.263776,-76.98015,,NAD83,Cumberland County,42041,020503050408,Lower Susquehanna,Pennsylvania,FALSE,Conodoguinet Creek-Susquehanna River,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-06-07T13:16:37.247Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-11-08T20:57:11.817Z,7,Cumberland County Conservation District
770,CCCD.CONCRE6.09,CONCRE6.09,Conodoguinet Creek 6.09,Conodoguinet Creek at Acri Meadow Park,40.270673,-76.95154,,NAD83,Cumberland County,42041,020503050408,Lower Susquehanna,Pennsylvania,FALSE,Conodoguinet Creek-Susquehanna River,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-06-07T13:16:37.34Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-10-16T18:59:42.577Z,,Cumberland County Conservation District
771,CCCD.CONCRE1.85,CONCRE1.85,Conodoguinet Creek 1.85,Conodoguinet Creek at Ridley Park,40.277468,-76.925578,,NAD83,Cumberland County,42041,020503050408,Lower Susquehanna,Pennsylvania,FALSE,Conodoguinet Creek-Susquehanna River,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-06-07T13:16:37.45Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-10-16T19:00:06.28Z,7,Cumberland County Conservation District
772,CCCD.HOGRUN0.98,HOGRUN0.98,Hogestown Run 0.98,Hogestown Run,40.244428,-77.033945,,NAD83,Cumberland County,42041,020503050405,Lower Susquehanna,Pennsylvania,FALSE,Hogestown Run,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-06-07T13:16:37.543Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-10-16T19:35:29.927Z,7,Cumberland County Conservation District
773,CCCD.CONCRE11.47,CONCRE11.47,Conodoguinet Creek 11.47,Conodoguinet Creek,40.241213,-76.969512,,NAD83,Cumberland County,42041,020503050408,Lower Susquehanna,Pennsylvania,FALSE,Conodoguinet Creek-Susquehanna River,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-06-07T13:16:37.637Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-10-16T19:00:29.997Z,7,Cumberland County Conservation District
774,CCCD.BIGSPRCRE4.69,BIGSPRCRE4.69,Big Spring Creek 4.69,Big Spring Creek,40.129762,-77.40758,,NAD83,Cumberland County,42041,020503050308,Lower Susquehanna,Pennsylvania,FALSE,Big Spring Creek-Conodoguinet Creek,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-06-07T13:16:37.793Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-10-16T19:00:54.053Z,7,Cumberland County Conservation District
775,CCCD.MIDSPRCRE5.26,MIDSPRCRE5.26,Middle Spring Creek 5.26,Middle Spring Creek at Bard Road Bridge,40.061807,-77.532396,,NAD83,Cumberland County,42041,020503050302,Lower Susquehanna,Pennsylvania,FALSE,Middle Spring Creek,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-06-07T13:16:37.98Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-10-16T19:01:16.48Z,,Cumberland County Conservation District
776,CCCD.CONCRE44.27,CONCRE44.27,Conodoguinet Creek 44.27,Conodoguinet Creek below Opossum lake confluence,40.221555,-77.269701,,NAD83,Cumberland County,42041,020503050403,Lower Susquehanna,Pennsylvania,FALSE,Wertz Run-Conodoguinet Creek,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-06-07T13:16:38.107Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-10-16T19:01:43.85Z,7,Cumberland County Conservation District
777,CCCD.UNT2.68,UNTCONCRE2.68,UNT to Conodoguinet Creek,UNT to Conodoguinet northern tributary,40.265907,-77.223096,,NAD83,Cumberland County,42041,020503050403,Lower Susquehanna,Pennsylvania,FALSE,Wertz Run-Conodoguinet Creek,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-06-07T13:16:38.2Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-12-17T19:21:46.78Z,,Cumberland County Conservation District
778,CCCD.CONCRE5.25,CONCRE5.25,Conodoguinet Creek 5.25,Conodoguinet Creek at Adams-Ricci Park,40.27688,-76.944799,,NAD83,Cumberland County,42041,020503050408,Lower Susquehanna,Pennsylvania,FALSE,Conodoguinet Creek-Susquehanna River,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-06-07T13:16:38.293Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-10-16T18:57:57.85Z,7,Cumberland County Conservation District
779,CCCD.ENORUN0.47,ENORUN0.47,Enola Run 0.47,Enola Run below the old landfill,40.28072,-76.933674,,NAD83,Cumberland County,42041,020503050408,Lower Susquehanna,Pennsylvania,FALSE,Conodoguinet Creek-Susquehanna River,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-06-07T13:16:38.387Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-10-16T19:36:38.52Z,7,Cumberland County Conservation District
780,CCCD.BURRUN1.38,BURRUN1.38,Burd Run 1.38,Burd Run above Middle Spring,40.061749,-77.514999,,NAD83,Cumberland County,42041,020503050301,Lower Susquehanna,Pennsylvania,FALSE,Thompson Creek-Burd Run,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-06-07T13:16:38.667Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-10-16T19:37:45.72Z,,Cumberland County Conservation District
785,ACB.LMC,LMC,Lower Machadoc Creek,"Private doc on 324 Peaceful Harbor Lane, Hague VA 22469",38.11827,-76.635814,,NAD83,Westmoreland County,51193,020700110803,Potomac,Virginia,TRUE,Lower Machodoc Creek-Potomac River,"Monitor: Patricia McMurray
Private dock in residential neighborhood on lower Mochodoc Creek",TRUE,e0fa8519-5a79-49b0-b291-d48610e28338,2018-06-12T13:25:51.907Z,e0fa8519-5a79-49b0-b291-d48610e28338,2018-06-12T13:47:19.137Z,8,Alliance for the Chesapeake Bay; Northern Neck Master Naturalists
786,ENERWA.YMC,YMC,Little Elk Creek,Little Elk Creek near YMCA,39.6121,-75.8502,,NAD83,Cecil County,24015,020600020202,Upper Chesapeake,Maryland,TRUE,Little Elk Creek,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2018-06-19T19:51:56.12Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2018-06-19T19:51:56.12Z,,Elk and North East River Watershed Association
787,ENERWA.ERP,ERP,Elk River Park,Elk River at Elk River Park,39.5817,-75.8522,,NAD83,Cecil County,24015,020600020205,Upper Chesapeake,Maryland,TRUE,Upper Elk River,Sample taken at boat ramp,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2018-06-19T19:52:48.407Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2018-06-19T19:52:48.407Z,,Elk and North East River Watershed Association
788,ENERWA.PEM,PEM,Pembry Pier,Elk River at Pembry Pier,39.5429,-75.8785,,NAD83,Cecil County,24015,020600020205,Upper Chesapeake,Maryland,TRUE,Upper Elk River,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2018-06-19T19:53:24.653Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2018-06-19T19:53:24.653Z,,Elk and North East River Watershed Association
789,ACB.COARIV2.9,COARIV2.9,Coan Biver,Coan Biver in Bundick Channel,37.95862,-76.48124,,NAD83,Northumberland County,51133,020700110805,Potomac,Virginia,TRUE,Coan River,,TRUE,66b1fe44-1fd2-4dcd-835a-341bb064f17c,2018-06-29T20:34:37.493Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-04-24T18:03:35.533Z,9,Alliance for the Chesapeake Bay
790,ACB.DEEPRUN_FA,DEEPRUN_FA,Deep Run Fredericksburg Academy,Deep Run near FA,38.2518,-77.4911,,NAD83,Spotsylvania County,51177,020801040102,Lower Chesapeake,Virginia,TRUE,Hazel Run-Rappahannock River,,TRUE,373cb7d1-0c1a-475a-b22a-3882f1f70248,2018-07-01T17:31:32.167Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2018-07-10T19:37:02.943Z,,Alliance for the Chesapeake Bay; Friends of the Rappahannock
791,ACB.MANCAN,MANCAN,Manchester Canal,Drainage canal that empties into James River,37.52586,-77.43108,,NAD83,Richmond city,51760,020802050607,James,Virginia,TRUE,Little Westham Creek-James River,"Primary Monitor: Sonia Pham
Secondary Monitor: Alliance intern",TRUE,e0fa8519-5a79-49b0-b291-d48610e28338,2018-07-03T18:54:35.26Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-24T17:12:43.83Z,,Alliance for the Chesapeake Bay
792,HAWQS.BB1,BB1,Biddy Branch 1,"located behind 1431 Chaffins Branch Henrico, VA 23231",37.422899,-77.395419,,NAD83,Henrico County,51087,020802060103,James,Virginia,TRUE,Proctors Creek-James River,,FALSE,fc0843a9-fbb8-4a0e-ab65-426158fcd80c,2018-07-10T15:17:59.447Z,fc0843a9-fbb8-4a0e-ab65-426158fcd80c,2018-07-10T15:17:59.447Z,5,Henrico Area Water Quality Samplers
793,HAWQS.QM1,QM1,Quioccasin Middle 1,,37.60925,-77.5853,,NAD83,Henrico County,51087,020802050605,James,Virginia,FALSE,Tuckahoe Creek,Stone walkway west of Quioccasin Middle School track,TRUE,fc0843a9-fbb8-4a0e-ab65-426158fcd80c,2018-07-10T15:25:46.693Z,fc0843a9-fbb8-4a0e-ab65-426158fcd80c,2019-02-08T14:55:03.51Z,5,Henrico Area Water Quality Samplers
794,PVMN.DP1,DP1,Dandy Point,Kayak launch near Wallace's Bait and Tackle,37.095861,-76.294694,,NAD83,Hampton city,51650,020801080104,Lower Chesapeake,Virginia,TRUE,Back River-Lower Chesapeake Bay,,TRUE,dc6b4f97-b4bd-4d9f-a2a1-527ea9d2e2bf,2018-07-13T15:17:30.927Z,aff0ab2c-0ecf-4134-a169-abcfbbf9d5fa,2018-07-13T20:13:20.957Z,,Peninsula Chapter Virginia Master Naturalists
795,PVMN.LGC,LGC,Long Creek,Back River bordering Grandview Nature Preserve,37.080639,-76.281278,,NAD83,Hampton city,51650,020801080104,Lower Chesapeake,Virginia,TRUE,Back River-Lower Chesapeake Bay,,TRUE,dc6b4f97-b4bd-4d9f-a2a1-527ea9d2e2bf,2018-07-13T15:19:57.863Z,aff0ab2c-0ecf-4134-a169-abcfbbf9d5fa,2018-07-13T20:14:00.607Z,,Peninsula Chapter Virginia Master Naturalists
796,FB.FOBBT01,FOB BT01,Bohemia Mouth - FOB BT01,Bohemia Mouth - FOB BT01,39.480194,-75.930028,,NAD83,Cecil County,24015,020600020206,Upper Chesapeake,Maryland,TRUE,Bohemia River,,TRUE,2cb9b11c-0995-40b6-a1c9-244b4473c1a3,2018-07-16T02:45:56.007Z,2cb9b11c-0995-40b6-a1c9-244b4473c1a3,2018-07-16T03:31:20.087Z,9,Friends of the Bohemia
797,FB.FOBBT02,FOB BT02,Bohemia - Battery Point FOB BT02,Bohemia River off Battery Point FOB BT02,39.480444,-75.902528,,NAD83,Cecil County,24015,020600020206,Upper Chesapeake,Maryland,TRUE,Bohemia River,,TRUE,2cb9b11c-0995-40b6-a1c9-244b4473c1a3,2018-07-16T02:51:03.023Z,2cb9b11c-0995-40b6-a1c9-244b4473c1a3,2018-07-16T03:32:06.927Z,9,Friends of the Bohemia
798,FB.FOBBT03,FOB BT03,Bohemia - Hacks Point FOB BT03,Bohemia River off of Hacks Point FOB BT03,39.466889,-75.873639,,NAD83,Cecil County,24015,020600020206,Upper Chesapeake,Maryland,TRUE,Bohemia River,,TRUE,2cb9b11c-0995-40b6-a1c9-244b4473c1a3,2018-07-16T02:53:28.703Z,2cb9b11c-0995-40b6-a1c9-244b4473c1a3,2018-07-16T03:32:50.14Z,9,Friends of the Bohemia
799,FB.FOBBT04,FOB BT04,Little Bohemia Creek - FOB BT04,Little Bohemia Creek - FOB BT04,39.454,-75.854444,,NAD83,Cecil County,24015,020600020206,Upper Chesapeake,Maryland,TRUE,Bohemia River,,TRUE,2cb9b11c-0995-40b6-a1c9-244b4473c1a3,2018-07-16T02:55:40.16Z,2cb9b11c-0995-40b6-a1c9-244b4473c1a3,2018-07-16T03:34:06.537Z,9,Friends of the Bohemia
800,FB.FOBBT05,FOB BT05,Great Bohemia Creek - FOB BT05,Great Bohemia Creek - FOB BT05,39.463667,-75.843528,,NAD83,Cecil County,24015,020600020206,Upper Chesapeake,Maryland,TRUE,Bohemia River,,TRUE,2cb9b11c-0995-40b6-a1c9-244b4473c1a3,2018-07-16T02:57:46.817Z,2cb9b11c-0995-40b6-a1c9-244b4473c1a3,2018-07-16T03:34:44.18Z,9,Friends of the Bohemia
801,FB.FOBBT06,FOB BT06,Scotchmans Creek - FOB BT06,Scotchmans Creek - FOB BT06,39.459333,-75.880056,,NAD83,Cecil County,24015,020600020206,Upper Chesapeake,Maryland,TRUE,Bohemia River,,TRUE,2cb9b11c-0995-40b6-a1c9-244b4473c1a3,2018-07-16T02:59:46.207Z,2cb9b11c-0995-40b6-a1c9-244b4473c1a3,2018-07-16T03:35:26.83Z,9,Friends of the Bohemia
802,FB.FOBNT01,FOB NT01,Bohemia Mill Pond - FOB NT01,Bohemia Mill Pond - FOB NT01,39.464722,-75.776667,,NAD83,Cecil County,24015,020600020206,Upper Chesapeake,Maryland,FALSE,Bohemia River,Non-tidal - stream side sampling,TRUE,2cb9b11c-0995-40b6-a1c9-244b4473c1a3,2018-07-16T03:02:08.257Z,2cb9b11c-0995-40b6-a1c9-244b4473c1a3,2018-07-16T03:37:13.69Z,5,Friends of the Bohemia
803,FB.FOBNT02,FOB NT02,Bohemia Church Road - FOB NT02,Bohemia Church Road - FOB NT02,39.43373,-75.84768,,NAD83,Cecil County,24015,020600020206,Upper Chesapeake,Maryland,FALSE,Bohemia River,Non tidal - stream side sampling,TRUE,2cb9b11c-0995-40b6-a1c9-244b4473c1a3,2018-07-16T03:03:56.617Z,2cb9b11c-0995-40b6-a1c9-244b4473c1a3,2018-07-16T03:38:04.893Z,7,Friends of the Bohemia
804,ACB.ALBCRE0.5,ALBCRE0.5,Albro Creek,,37.49701,-77.43906,,NAD83,Richmond city,51760,020802060101,James,Virginia,TRUE,Almond Creek-James River,"Albro Creek 0.5 miles to headwaters
Primary Monitor: Sonia Pham",TRUE,43ec0b8f-93a8-4514-b4d7-ea08e4c97d83,2018-07-19T16:05:55.51Z,e0fa8519-5a79-49b0-b291-d48610e28338,2018-07-30T14:11:53.173Z,,Alliance for the Chesapeake Bay
805,CWT.78,78,Otterdale Branch at Nevil Bend Court,station is on the south bank of the creek on pedestrian trail,37.4435,-77.7207,,NAD83,Chesterfield County,51041,020802070901,James,Virginia,FALSE,Swift Creek Reservoir-Swift Creek,,TRUE,0e16b08a-e094-4183-bf60-77630c971778,2018-07-19T18:01:54.473Z,0e16b08a-e094-4183-bf60-77630c971778,2018-07-19T18:01:54.473Z,,Chesterfield WaterTrends
806,ACB.PAMRIV82,PAMRIV82,Pamunky River,"Located on 301N, 2 miles North of Hanover Couthouse",37.788696,-77.370077,,NAD83,Hanover County,51085,020801060901,Lower Chesapeake,Virginia,TRUE,Mechumps Creek-Pamunkey River,,TRUE,e0fa8519-5a79-49b0-b291-d48610e28338,2018-07-23T20:39:09.887Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-04-08T19:16:38.257Z,5,Alliance for the Chesapeake Bay; Riverine Master Naturalists
807,HAWQS.BP1,BP1,Bryan Park 1,"located on bridge in Bryan Park by main, large parking lot and shelter area",37.597203,-77.473774,,NAD83,Richmond city,51760,020802060403,James,Virginia,TRUE,Upham Brook,,TRUE,fc0843a9-fbb8-4a0e-ab65-426158fcd80c,2018-07-27T14:14:29.647Z,fc0843a9-fbb8-4a0e-ab65-426158fcd80c,2018-07-27T14:14:29.647Z,,Henrico Area Water Quality Samplers
808,HAWQS.TUC1,TUC1,Tuckahoe Creek 1,,37.6117,-77.6417,,NAD83,Henrico County,51087,020802050605,James,Virginia,FALSE,Tuckahoe Creek,located in backyard of 1518 Westshire Lane,TRUE,fc0843a9-fbb8-4a0e-ab65-426158fcd80c,2018-07-27T14:15:54.33Z,fc0843a9-fbb8-4a0e-ab65-426158fcd80c,2019-02-08T14:56:14.5Z,,Henrico Area Water Quality Samplers
810,HAWQS.DE1,DE1,Donahoe Elementary,located along Graves Rd by Donahoe Elementary School,37.540124,-77.295608,,NAD83,Henrico County,51087,020802060501,James,Virginia,TRUE,Powhite Creek-Chickahominy River,,FALSE,fc0843a9-fbb8-4a0e-ab65-426158fcd80c,2018-08-27T14:17:10.05Z,fc0843a9-fbb8-4a0e-ab65-426158fcd80c,2018-08-27T14:17:10.05Z,,Henrico Area Water Quality Samplers
811,MSWA.S1,S1,RR Fayette St,RR Fayette St,40.04716,-77.52071,,NAD83,Cumberland County,42041,020503050302,Lower Susquehanna,Pennsylvania,FALSE,Middle Spring Creek,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-08-29T17:31:34.743Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-08-29T17:31:34.743Z,7,Middle Spring Watershed Association
812,MSWA.S4,S4,Bard Road/Old Mill Road Bridge,Bard Road/Old Mill Road Bridge,40.06169,-77.53258,,NAD83,Franklin County,42055,020503050302,Lower Susquehanna,Pennsylvania,FALSE,Middle Spring Creek,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-08-29T17:34:25.513Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-08-29T17:34:25.513Z,7,Middle Spring Watershed Association
813,ACB.STORUN6.2,STORUN6.2,Stony Run Branch,"Stony Run Branch flows south under the enterance footbridge and along the east side of DeJarnette Park, towards Stony Run. DeJarnette Park SIC Code #9512, Land, Mineral, Wildlife, and Forest Conservation in Ashland, VA",37.75357,-77.48936,,NAD83,Hanover County,51085,020802060402,James,Virginia,TRUE,Stony Run-Chickahominy River,"The address of site location is 400 Race Course Street. Going east on 54 towards Ashland, Turn right on S. James St., cross over Havover Ave., pass Henry Clay Elementary School. Turn right onto Race Course St., go straight at end of Race Course St., onto gravel road that leads to parking lot. Site would be on the bridge, that leads into DeJarnette Park, next to parking lot

Primary Monitor: Sharon Logan
Back-up Monitor: Diane Dean",TRUE,e0fa8519-5a79-49b0-b291-d48610e28338,2018-09-11T15:03:46.453Z,e0fa8519-5a79-49b0-b291-d48610e28338,2018-10-22T18:47:22.007Z,8,Alliance for the Chesapeake Bay; Riverine Master Naturalists
814,CBF.BmoreCanton,BmoreCanton,Baltimore Canton Turning Basin,"Baltimore Harbor's Canton Turning Basin- near Canton Waterfront Park, Lighthouse Point Marina, and the Pier 7 Heliport in Baltimore City.",39.27441,-76.57444,,NAD83,Baltimore city,24510,020600031203,Upper Chesapeake,Maryland,TRUE,Northwest Harbor-Patapsco River,,TRUE,7f8e83c9-4e72-4c6f-beaa-b93d80ed4ad3,2018-09-21T12:11:59.27Z,7f8e83c9-4e72-4c6f-beaa-b93d80ed4ad3,2018-09-21T12:26:26.217Z,,Chesapeake Bay Foundation
815,PVMN.RS1,RS1,Rodgers A Smith Landing,Public access boat landing and fishing pier,37.13467,-76.43044,,NAD83,York County,51199,020801080101,Lower Chesapeake,Virginia,TRUE,Poquoson River-Lower Chesapeake Bay,,TRUE,8ea91c34-617d-42e3-9db3-eb324798f2a7,2018-09-28T19:04:45.437Z,8ea91c34-617d-42e3-9db3-eb324798f2a7,2018-09-28T19:04:45.437Z,,Peninsula Chapter Virginia Master Naturalists
816,PVMN.GC1,GC1,Goose Creek,Backyard water access of a private residence,37.19409,-76.42587,,NAD83,York County,51199,020801080101,Lower Chesapeake,Virginia,TRUE,Poquoson River-Lower Chesapeake Bay,,TRUE,8ea91c34-617d-42e3-9db3-eb324798f2a7,2018-09-28T19:09:08.08Z,8ea91c34-617d-42e3-9db3-eb324798f2a7,2018-09-28T19:09:08.08Z,,Peninsula Chapter Virginia Master Naturalists
817,PVMN.BCP1,BCP1,Back Creek Park,Public access boat landing and fishing pier,37.20497,-76.43784,,NAD83,York County,51199,020801080101,Lower Chesapeake,Virginia,TRUE,Poquoson River-Lower Chesapeake Bay,,TRUE,8ea91c34-617d-42e3-9db3-eb324798f2a7,2018-09-28T19:11:31.57Z,8ea91c34-617d-42e3-9db3-eb324798f2a7,2018-09-28T19:11:31.57Z,,Peninsula Chapter Virginia Master Naturalists
818,CBF.SusqCSXHdG,SusqCSXHdG,Havre de Grace CSX Bridge,Susquehanna River on east side of Garrett Island at CSX Railroad Bridge,39.57063,-76.08244,,NAD83,Cecil County,24015,020503061713,Lower Susquehanna,Maryland,FALSE,Rock Run-Susquehanna River,,TRUE,7f8e83c9-4e72-4c6f-beaa-b93d80ed4ad3,2018-09-29T15:16:40.92Z,7f8e83c9-4e72-4c6f-beaa-b93d80ed4ad3,2018-09-29T15:16:40.92Z,,Chesapeake Bay Foundation
819,ACB.MILCRE3.65,MILCRE3.65,Mill Creek at Hickory Signpost Road,Stream running behind housing area parallel to road - pumping station,37.24611,-76.75266,,NAD83,James City County,51095,020802060704,James,Virginia,TRUE,Lower Chippokes Creek-James River,,TRUE,f87e7d38-405c-4895-9cf9-1e5701808bf0,2018-10-10T19:27:41.183Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2018-11-28T19:00:47.95Z,,Alliance for the Chesapeake Bay; James City County
820,ACB.HALCRE3,HALCRE3,Tributary of Halfway Creek,Tributary of Halfway Creek,37.239145,-76.664161,,NAD83,James City County,51095,020802060801,James,Virginia,TRUE,College Creek,Perennial Stream behind 2 Whittakers Mill Rd,TRUE,e225827a-d55f-456f-9444-95c6671e73de,2018-10-22T15:30:04.99Z,e0fa8519-5a79-49b0-b291-d48610e28338,2018-11-28T18:46:35.923Z,5,Alliance for the Chesapeake Bay; James City County
821,CWT.FCR9,FCR9,Falling Creek Reservoir 8,dock at 4150 October Road,37.459,-77.4749,,NAD83,Chesterfield County,51041,020802060102,James,Virginia,FALSE,Falling Creek,,TRUE,0e16b08a-e094-4183-bf60-77630c971778,2018-10-24T16:17:44.237Z,0e16b08a-e094-4183-bf60-77630c971778,2018-10-26T13:58:15.02Z,5,Chesterfield WaterTrends
823,ACB.HALCRE0.72,HALCRE0.72,Halfway Creek,Halfway Creek at Carter's Grove Country Road,37.2408,-76.6916,,NAD83,James City County,51095,020802060801,James,Virginia,TRUE,College Creek,Sampling is with a bucket from a pedestrian bridge in the channel,TRUE,191971cf-4b27-4ed8-b3e5-6619e975335f,2018-11-05T20:56:11.457Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2018-11-28T19:02:56.927Z,8,Alliance for the Chesapeake Bay; James City County
824,CWT.77.1,77,Nuttree Branch,Nuttree Branch at utility cut north of Market Square,37.4303,-77.636,,NAD83,Chesterfield County,51041,020802070902,James,Virginia,FALSE,Third Branch-Swift Creek,,TRUE,0e16b08a-e094-4183-bf60-77630c971778,2018-11-07T18:38:57.217Z,0e16b08a-e094-4183-bf60-77630c971778,2018-11-07T18:38:57.217Z,5,Chesterfield WaterTrends
